id,pdb_id,interaction_energy,backbone_hbond,sidechain_hbond,vdw,electrostatics,solvation_polar,solvation_hydrophobic,vdw_clashes,entropy_sidechain,entropy_mainchain,sloop_entropy,mloop_entropy,cis_bond,torsional_clash,backbone_clash,helix_dipole,water_bridge,disulfide,electrostatic_kon,partial_covalent_bonds,energy_ionisation,entropy_complex,number_of_residues,interface_residues,interface_residues_clashing,interface_residues_vdw_clashing,interface_residues_bb_clashing
314,3L5W_1,-8.44104,-1.35172,-4.3257,-10.4752,-5.96753,16.4614,-11.4384,2.08121,6.68357,0.964143,0.0,0.0,0.0,0.153793,1.60323,0.00502872,0.0,0.0,-1.25006,0.0,0.018502,2.384,335,30,0,0,0
315,3L5X_1,-7.71757,-1.12638,-4.36312,-10.6276,-6.02859,16.6616,-11.5817,2.92172,7.2066,0.494197,0.0,0.0,0.0,0.158663,1.74026,-0.410624,0.0,8.88178e-16,-1.04203,0.0,0.0197112,2.384,335,25,2,2,0
316,3L95_1,-7.33809,-3.05325,-6.517,-17.3106,-1.76171,25.5869,-20.475,4.04977,7.75303,4.77469,0.0,0.0,0.0,0.480991,3.75777,-0.0803851,0.0,-3.55271e-15,-0.786561,0.0,0.00106377,2.384,495,55,1,1,0
317,3LDB_1,-1.5314,-1.063,-8.66551,-14.0021,-5.61502,26.4888,-14.5145,4.31642,8.02926,2.53368,0.0,0.0,0.0,1.08448,2.66592,0.478665,0.0,0.0,-0.727604,0.0,0.124973,2.384,567,45,0,0,0
318,3LEX_1,-3.95161,-3.67798,-4.31847,-10.8239,-1.66895,17.164,-14.0186,2.64941,5.62897,2.99582,0.0,0.0,0.64736,1.97234,2.33371,0.0,0.0,0.0,-0.501661,0.0,0.0,2.384,239,29,0,0,0
319,3LEY_1,-3.37329,-3.1315,-3.68164,-10.9099,-1.82691,17.9719,-13.8882,1.89805,5.71104,2.62042,0.0,0.0,0.608903,1.76168,2.34669,0.0,0.0,0.0,-0.507184,0.0,0.0,2.384,239,28,0,0,0
320,3LH2_1,-18.162,-1.91225,-4.37916,-16.5864,-0.271937,17.5105,-23.9137,1.92821,7.38545,2.04259,0.0,0.0,0.0,0.51178,2.74891,-0.249022,0.0,0.0,-0.228002,0.0,-6.93889e-18,2.384,365,47,0,0,0
321,3LH2_3,-14.8141,-1.77741,-3.51805,-16.7756,-0.215308,18.8824,-23.9368,2.88789,7.63966,1.9841,0.0,0.0,0.0,0.618745,2.93793,-0.337246,0.0,0.0,-0.266503,0.0,6.93889e-18,2.384,369,47,0,0,0
322,3LHP_1,-14.025,-1.911,-3.06585,-16.7936,-0.782842,19.8376,-23.8375,1.32535,7.79854,3.06364,0.0,0.0,0.0,0.528187,3.71525,-0.0747367,0.0,0.0,-0.112815,0.0,0.0,2.384,350,46,0,0,0
323,3LIZ_1,-4.3862,-2.54812,-7.2795,-12.6656,-2.81103,23.2442,-13.7258,2.63841,7.49697,2.71553,0.0,0.0,0.0,0.0424924,4.42103,-0.739346,0.0,-3.55271e-15,-0.754379,0.0,0.0,2.384,573,48,0,0,0
324,3LQA_1,30.167,-0.0845183,-1.852,-17.5082,-3.60115,29.1675,-22.2476,28.8751,11.4903,4.67718,0.0,0.0,0.0,2.52979,4.89975,-0.128596,0.0,3.55271e-15,-1.15069,0.0,0.0,2.384,823,58,6,6,0
325,3LZF_1,3.55799,-4.15834,-6.32211,-17.5879,-3.91773,32.8392,-18.4186,7.09381,6.41885,6.13501,0.0,0.0,0.0,1.87315,4.19948,0.0,0.0,0.0,-0.397231,0.0,0.0,2.384,563,53,1,1,0
326,3MA9_1,-16.6372,-2.29775,-2.93159,-23.8436,-0.525368,25.1372,-33.8175,5.624,12.1793,3.00343,0.0,0.0,0.0,0.658429,4.30516,0.0726086,0.0,0.0,0.0118619,0.0,0.0917192,2.384,446,62,0,0,0
327,3MAC_1,-19.2604,-1.14213,-2.22074,-21.03,-0.0988174,20.331,-30.862,1.57948,10.7867,2.75663,0.0,0.0,0.0,0.378758,3.36098,0.0520614,0.0,0.0,0.108768,0.0,0.099875,2.384,446,55,0,0,0
328,3MJ9_1,10.9309,-2.54493,-3.38555,-23.4744,-2.69938,41.2235,-26.0009,8.26074,9.02956,8.8914,0.0,0.0,0.0,1.09849,4.19281,0.0,0.0,1.77636e-15,-0.111581,0.0,0.643912,2.384,456,68,1,1,0
329,3MLT_3,-7.98563,-2.84282,-3.69238,-14.337,-2.15648,18.4507,-19.276,3.12539,6.94376,4.99957,0.0,0.0,0.00012313,1.48903,5.8076,0.0,0.0,0.0,-0.790955,0.0,0.101459,2.384,256,34,2,0,2
330,3MLW_1,-8.7053,-2.61161,-2.1281,-15.0301,-4.4008,20.5795,-19.2399,1.95577,8.11477,4.51187,0.0,0.0,0.0,0.83175,5.42499,0.0,0.0,0.0,-1.32934,0.0,0.040898,2.384,261,33,2,0,2
331,3MLY_1,-10.0966,-6.81266,-2.25009,-13.9899,-3.11634,20.5023,-17.8529,0.712115,5.39389,7.3876,0.0,0.0,0.0,0.386245,3.67775,0.0,0.0,0.0,-0.477453,0.0,0.0206503,2.384,254,34,2,0,2
332,3MNW_1,-8.09652,-2.36353,-3.57577,-12.985,-1.7071,15.6197,-17.7432,4.79368,6.51126,3.31568,0.0,0.0,0.0,0.427045,2.00357,0.0105511,0.0,0.0,-0.413572,0.0,0.0137924,2.384,252,33,1,1,0
333,3MNZ_1,-5.62437,-1.99137,-2.40775,-12.4159,-1.31489,15.9221,-16.5597,4.48612,6.04165,2.54837,0.0,0.0,0.0,0.0790581,2.54421,0.101343,0.0,0.0,-0.13016,0.0,0.0168092,2.384,249,32,1,1,0
334,3MXW_1,-8.17501,-2.23577,-9.43132,-14.6804,-13.5434,31.2799,-13.1711,2.96355,10.4248,3.10585,0.0,0.0,0.0,0.137401,2.61089,-0.261332,0.0,0.0,-3.05669,0.0,0.293544,2.384,382,49,0,0,0
335,3N85_1,0.693938,-1.21691,-2.56394,-19.3064,-0.612534,27.4388,-23.0394,7.37474,7.04098,5.00993,0.0,0.0,0.0,0.456151,3.98742,0.0121188,0.0,1.42109e-14,0.0891707,0.0,0.01127,2.384,847,56,1,1,0
336,3NCY_1,7.89297,-1.10709,-0.939453,-15.2758,-2.49896,22.1864,-19.2478,9.43372,7.00594,4.70563,0.0,0.0,2.39586,2.11032,4.36973,0.0,0.0,0.0,-0.921276,0.0,0.0455321,2.384,1092,43,2,2,0
337,3NFP_1,1.02922,-2.80642,-3.64312,-14.3425,-1.87483,24.5166,-16.2846,0.914774,7.65858,6.7943,0.0,0.0,0.0,0.524221,1.84803,0.0,0.0,3.55271e-15,-0.535676,0.0,0.107845,2.384,391,47,0,0,0
338,3NH7_1,6.56698,-4.8462,-10.2844,-20.8143,-9.30357,37.4486,-22.9522,15.5436,14.8603,6.6906,0.0,0.0,0.0,1.75643,2.81525,0.0,0.0,-3.55271e-15,-1.74652,0.0,0.214627,2.384,316,62,3,3,0
339,3NPS_1,-5.05793,-4.16778,-8.99042,-18.9869,-3.31363,29.0495,-19.2243,4.57881,10.7353,5.80002,0.0,0.0,0.0,0.581353,5.15794,-0.0795085,0.0,1.77636e-15,-1.19634,0.0,0.156033,2.384,479,55,3,2,1
340,3O2D_1,-7.29336,-5.23511,-5.91681,-21.1681,-0.861445,29.6187,-25.0338,5.64761,7.45746,8.00231,0.0,0.0,0.0,0.430154,4.67047,0.0,0.0,-8.88178e-16,-0.234299,0.0,2.77556e-17,2.384,416,62,1,1,0
341,3O41_1,-2.60078,-3.39448,-4.53357,-11.3889,-0.343249,17.3763,-13.6099,0.830275,6.93157,5.06252,0.0,0.0,0.0,0.133944,1.52635,0.0,0.0,0.0,0.334643,0.0,0.0,2.384,243,29,0,0,0
342,3O6L_1,-6.36696,-1.50676,-6.2871,-13.832,-4.88618,22.6175,-17.0212,3.0047,6.82828,4.72182,0.0,0.0,-1.11022e-16,0.278798,3.38236,0.0,0.0,0.0,-0.288577,0.0,0.00371016,2.384,246,34,1,0,1
343,3OPZ_1,-4.44144,-2.76341,-10.9016,-16.8811,-2.13931,28.4313,-18.7339,4.89464,7.80591,4.59058,0.0,0.0,0.0,1.67971,5.48411,0.0,0.0,8.88178e-16,-0.498509,0.0,0.0742937,2.384,861,45,0,0,0
344,3OPZ_2,-4.00373,-3.53467,-8.2389,-16.0682,-2.06858,27.6256,-17.9688,4.86433,7.19083,3.25079,0.0,0.0,0.0,1.39307,3.62126,0.0,0.0,-4.44089e-16,-0.520719,0.0,0.0714726,2.384,861,43,0,0,0
345,3P0Y_1,-10.452,-2.4247,-5.96232,-14.9772,-6.05167,24.8498,-18.2197,2.48357,7.95384,2.94153,0.0,0.0,0.0,0.0269058,1.73991,-0.176219,0.0,3.55271e-15,-0.914936,0.0,0.0190936,2.384,425,44,0,0,0
346,3P30_1,-0.538175,-2.05944,-1.47776,-11.7843,-4.83174,21.6438,-13.3572,1.74449,8.94941,1.67246,0.0,0.0,0.0,0.143902,1.91282,0.0,0.0,0.0,-1.23179,0.0,0.0499259,2.384,370,38,0,0,0
347,3PGF_1,-17.6193,-1.5655,-10.3918,-20.4708,-1.82268,25.0556,-26.36,4.43258,10.5572,2.95348,0.0,0.0,0.0,0.345838,3.48241,-0.0828522,0.0,0.0,-0.285388,0.0,0.015092,2.384,596,55,0,0,0
348,3PJS_1,27.5176,-1.00994,-3.04321,-16.0637,-0.886776,29.1379,-16.9798,22.2719,6.98938,2.35294,0.0,0.0,0.0,4.3043,3.48667,0.0129367,0.0,0.0,0.378424,0.0,0.0532343,2.384,514,39,8,8,0
349,3PNW_1,-7.7952,-2.98589,-3.72661,-15.5188,-3.22906,21.1632,-18.8155,1.869,7.47514,6.70712,0.0,0.0,0.0,0.0204966,2.51363,0.0,0.0,0.0,-0.839884,0.0,0.0855753,2.384,291,42,0,0,0
350,3PP4_1,-6.37961,-4.23144,-4.2877,-9.96176,-1.08031,15.1807,-11.1086,2.15618,3.17625,3.84463,0.0,0.0,0.0,0.20009,1.80297,-0.104336,0.0,-8.88178e-16,-0.191184,0.0,0.0278807,2.384,258,31,0,0,0
351,3Q3G_1,7.90391,-4.06066,-7.92322,-18.9687,-4.96868,37.5896,-19.14,8.40466,10.2974,6.95342,0.0,0.0,0.0,0.0640014,2.11644,-0.117562,0.0,0.0,-0.315256,0.0,0.0889315,2.384,615,57,1,1,0
352,3QG6_1,3.05131,-1.46436,-1.84916,-11.8166,1.50349,16.9597,-17.013,8.76366,4.83071,2.65001,0.0,0.0,0.0,0.219317,3.07169,0.0,0.0,0.0,0.23777,0.0,0.0297224,2.384,237,34,2,2,0
353,3QNZ_1,1.24234,-1.26053,-2.93787,-5.26988,-3.34818,12.6935,-5.6435,2.67611,2.49155,2.493,0.0,0.0,0.0,0.047224,2.21629,0.0,0.0,0.0,-0.731016,0.0,0.0319102,2.384,236,17,1,1,0
354,3QO0_1,5.29137,-0.879415,-0.608913,-3.40494,-1.80646,9.74039,-3.3189,1.78416,2.62432,1.6051,0.0,0.0,0.0,0.0489949,1.02717,0.0,0.0,0.0,-0.52089,0.0,0.027921,2.384,236,16,0,0,0
355,3QUM_1,10.3602,-4.42967,-5.19765,-18.0596,-6.71849,32.1604,-19.1777,13.5948,10.6772,6.17608,0.0,0.0,0.0,2.29918,3.91612,0.0,0.0,0.0,-1.02756,0.0,0.0631418,2.384,477,51,6,5,1
356,3QUM_2,19.8317,-1.80115,-2.16543,-19.1629,-2.89985,26.1997,-23.2784,22.801,9.7315,7.58371,0.0,0.0,0.0,3.87684,3.21009,0.0,0.0,0.0,-1.07133,0.0,0.0180915,2.384,475,51,6,6,0
357,3QWO_1,-11.5868,-3.23785,-7.16695,-13.8409,-1.56221,22.2984,-17.1916,0.688276,6.16682,2.63033,0.0,0.0,0.0,0.0923639,4.56316,-0.183982,0.0,0.0,-0.291337,0.0,0.0117942,2.384,283,37,0,0,0
358,3R08_1,1.94627,-0.41989,-7.90218,-16.0095,-2.13388,29.0633,-17.9747,7.16448,6.68808,3.9548,0.0,0.0,0.0,0.338505,4.02134,0.0,0.0,0.0,-0.822804,0.0,-2.77556e-17,2.384,308,41,2,2,0
359,3R1G_1,4.89754,-1.87599,-0.765207,-16.4069,-3.02364,23.867,-20.6928,8.50765,7.00211,7.14512,0.0,0.0,0.0506472,1.41081,3.22961,0.0,0.0,0.0,-0.321292,0.0,0.0,2.384,621,45,1,1,0
360,3RAJ_1,5.95599,-4.13778,-1.71338,-10.9726,-2.31505,19.0426,-10.7756,3.88928,7.5309,4.36438,0.0,0.0,0.0,1.34183,2.56144,0.0938854,0.0,-1.77636e-15,-0.392494,0.0,-2.22045e-16,2.384,457,31,1,1,0
361,3RKD_1,-10.7132,-2.96973,-5.19075,-16.2116,-4.11382,25.7994,-18.3688,1.69888,5.21331,3.44121,0.0,0.0,0.0,0.557114,3.55027,0.0,0.0,0.0,-0.570586,0.0,0.00218705,2.384,379,47,0,0,0
362,3RVV_1,-8.2352,-2.51941,-4.13997,-13.5741,-4.42908,21.1874,-14.3844,2.42624,5.40445,2.14915,0.0,0.0,0.0,0.189658,1.98467,-0.034836,0.0,-3.55271e-15,-0.510305,0.0,0.0,2.384,453,36,0,0,0
363,3S35_1,-2.29088,-3.75202,-6.4892,-18.7549,-3.1333,32.9275,-22.792,2.45966,11.5634,6.05727,0.0,0.0,0.0,0.0954803,4.98839,0.0,0.0,0.0,-0.790275,0.0,0.317386,2.384,342,56,2,0,2
364,3S37_1,2.34496,-3.26831,-8.45565,-15.9548,-1.55517,27.6567,-17.5922,4.13807,10.2324,6.24494,0.0,0.0,0.0,1.53788,2.71711,0.0,0.0,8.88178e-16,-0.638943,0.0,0.0,2.384,335,44,0,0,0
365,3SDY_1,-1.29516,-3.66262,-2.40225,-14.6476,-2.15529,23.1998,-17.3353,4.50703,6.67908,4.5449,0.0,0.0,0.0,0.252833,2.94414,0.149214,0.0,1.77636e-15,-0.446746,0.0,0.0217841,2.384,723,42,0,0,0
366,3SE9_1,1.43599,-3.55074,-5.04403,-14.1689,-3.48376,26.6575,-14.6133,2.08759,6.83699,6.9606,0.0,0.0,0.0,0.387044,2.74773,-0.0615386,0.0,0.0,-0.571532,0.0,0.0,2.384,684,47,0,0,0
367,3SGE_1,-10.3008,-4.28518,-5.06491,-14.3625,-5.67157,23.9745,-17.0872,5.93556,6.24324,2.23482,0.0,0.0,0.0,0.109534,2.38861,0.0,0.0,0.0,-2.32712,0.0,0.0,2.384,244,34,1,1,0
368,3SKJ_1,-7.01241,-2.21191,-3.17511,-13.5181,-1.85358,18.9803,-16.3468,0.35455,7.67085,3.10451,0.0,0.0,0.0,0.417305,2.15513,0.0402927,0.0,8.88178e-16,-0.485627,0.0,0.0109013,2.384,414,50,0,0,0
369,3SO3_1,-10.7376,-3.55358,-11.882,-22.5458,-2.93775,34.1966,-25.4031,2.81966,10.5368,8.08639,0.0,0.0,-1.11022e-16,0.820003,7.34389,-0.0168242,0.0,1.77636e-15,-0.857989,0.0,0.0,2.384,480,64,1,0,1
370,3SOB_1,-7.45565,-1.99926,-7.1269,-15.4912,-3.01976,22.5557,-18.2165,7.22157,6.94622,1.72681,0.0,0.0,-2.22045e-16,0.342537,2.17693,0.0,0.0,0.0,-0.535395,0.0,0.140578,2.384,541,51,1,1,0
371,3SQO_1,1.84542,-1.1037,-3.25728,-12.9336,-2.82926,21.3344,-14.9586,4.96977,6.87289,3.18878,0.0,0.0,0.0,0.940954,1.89012,0.013864,0.0,0.0,-0.39662,0.0,0.00379424,2.384,756,43,1,1,0
372,3T3P_1,-10.2877,-4.42523,-4.95963,-17.5136,-3.02033,23.9567,-21.0969,3.82096,6.90713,5.94542,0.0,0.0,0.0,0.675493,3.66909,0.242972,0.0,0.0,-0.909743,0.0,0.0890926,2.384,682,47,0,0,0
373,3THM_1,-13.6879,-3.76383,-10.2655,-19.4852,-1.03719,25.7505,-24.6615,3.07232,9.76088,6.20499,0.0,0.0,0.0,0.712097,2.30035,0.0,0.0,5.32907e-15,-0.40306,0.0,0.427532,2.384,338,52,0,0,0
374,3TJE_1,-10.371,-1.66412,-3.71823,-18.6059,-0.26299,22.429,-23.7761,3.68911,6.85284,4.60417,0.0,0.0,0.0,0.334216,2.88164,0.0,0.0,0.0,-0.366738,0.0,0.113826,2.384,355,49,0,0,0
375,3TT1_1,-3.25261,-0.915043,-3.85411,-12.7302,-4.85668,22.0511,-15.0124,3.46695,8.04051,1.64503,0.0,0.0,0.0,0.5258,1.70303,-0.548214,0.0,0.0,-1.06536,0.0,-5.55112e-17,2.384,737,41,0,0,0
376,3TT3_1,8.86332,-0.660271,-5.89304,-14.2306,-0.850034,24.0601,-14.6844,8.82156,7.68164,4.28427,0.0,0.0,0.0,0.693547,4.06283,-0.233405,0.0,0.0,-0.186376,0.0,0.0603241,2.384,732,60,1,1,0
377,3TYG_1,0.890716,-1.73596,-0.645941,-6.93996,-0.635066,11.5201,-8.4052,0.335927,3.30984,4.0973,0.0,0.0,0.0,0.0442907,1.37505,0.0,0.0,8.88178e-16,-0.0741887,0.0,0.0195891,2.384,429,19,0,0,0
378,3U0T_1,-7.99331,-5.30885,-1.72057,-15.4696,-2.68281,20.1069,-21.3268,5.34641,4.92658,8.30081,0.0,0.0,0.0,0.159825,5.26762,0.0,0.0,0.0,-0.325824,0.0,0.000572171,2.384,243,34,1,1,0
379,3U2S_1,-0.109163,-2.57854,-2.85411,-9.83904,-2.58973,16.4546,-11.145,0.357753,7.25277,5.01323,0.0,0.0,0.0,0.339362,1.24942,0.0,0.0,3.55271e-15,-0.520417,0.0,-6.93889e-17,2.384,488,32,0,0,0
380,3U30_1,-7.44444,-2.85967,-2.51228,-19.1547,-0.524229,25.0769,-24.6778,2.98516,8.92811,4.9431,0.0,0.0,-2.22045e-16,0.777439,6.94414,-0.307259,0.0,0.0,-0.119285,0.0,0.0,2.384,377,47,1,0,1
381,3U7Y_1,0.44522,-3.86887,-10.0409,-19.3704,-5.27933,35.6684,-19.8072,4.24881,10.4383,7.47675,0.0,0.0,0.000287233,1.51308,2.81996,0.512827,0.0,0.0,-1.04663,0.0,0.0,2.384,681,65,0,0,0
382,3U9P_1,-9.64929,-2.09722,-5.19767,-13.6178,-2.40931,18.7186,-16.4008,2.91847,5.83043,2.33597,0.0,0.0,0.0,0.788121,3.45446,-0.0394955,0.0,8.88178e-16,-0.47855,0.0,-1.38778e-17,2.384,400,43,0,0,0
383,3U9P_2,-9.25758,-1.98312,-5.90949,-14.0117,-2.34741,19.0211,-16.5532,3.9218,6.46457,2.07545,0.0,0.0,0.0,0.450937,1.96313,-0.0917773,0.0,0.0,-0.294711,0.0,0.0,2.384,402,47,0,0,0
384,3U9U_2,-4.4739,-1.83203,-4.63287,-11.5148,-3.04303,19.0435,-13.3841,4.62832,2.79323,2.97832,0.0,0.0,0.0,0.344727,1.70255,0.0,0.0,0.0,-0.390095,0.0,0.534898,2.384,843,32,2,2,0
385,3UBX_1,-10.1531,-1.6618,-4.18417,-10.4729,-3.57208,14.8557,-13.3894,1.87848,6.69884,0.755734,0.0,0.0,0.0,0.300928,2.41694,-0.151316,0.0,-1.77636e-15,-1.21115,0.0,-4.44089e-16,2.384,510,38,0,0,0
386,3UC0_1,-4.55163,-6.52787,-6.51818,-15.7917,-0.709752,27.74,-18.2393,1.05704,9.00238,5.42181,0.0,0.0,0.0,0.0765338,1.46517,0.0,0.0,-1.77636e-15,-0.0951001,0.0,0.0324435,2.384,529,38,0,0,0
387,3UJI_1,-17.7989,-7.50029,-4.80691,-19.9412,-2.9695,25.4644,-25.6442,1.07205,9.28595,7.83139,0.0,0.0,0.0,0.294774,6.64505,0.0,0.0,0.0,-1.31431,0.0,0.428912,2.384,253,36,2,0,2
388,3UJJ_1,-11.4247,-5.70487,-6.29808,-16.168,-2.58153,23.0474,-19.6575,1.4029,9.22942,4.96127,0.0,0.0,0.0,0.460325,6.48916,0.0,0.0,0.0,-0.116055,0.0,0.0,2.384,255,39,2,0,2
389,3ULU_1,0.437142,-2.40255,-4.58229,-19.8401,-2.85411,32.4024,-23.3044,7.07895,10.597,3.52535,0.0,0.0,0.0,0.559085,3.17751,0.0,0.0,0.0,-0.831013,0.0,0.0888113,2.384,890,55,0,0,0
390,3ULU_2,8.66238,-1.44975,-2.53939,-14.7548,-5.57057,27.0767,-16.3664,9.13464,8.62339,5.43468,0.0,0.0,0.0,0.335046,2.44831,0.0,0.0,0.0,-1.26115,0.0,2.22045e-16,2.384,891,44,1,1,0
391,3ULU_3,6.22686,-0.457028,-5.07772,-17.1652,-3.11328,28.4216,-18.6824,6.74405,10.1122,5.57745,0.0,0.0,0.0,0.735292,2.38165,0.0,0.0,0.0,-0.919217,0.0,0.0509899,2.384,888,49,2,2,0
392,3V4U_1,-5.66114,-1.13008,-1.94575,-10.2175,-0.209583,13.3413,-13.4212,1.24479,2.98067,3.45532,0.0,0.0,0.0,0.142539,4.22879,0.0,0.0,0.0,0.0356508,0.0,0.0626745,2.384,239,26,0,0,0
393,3V4V_1,-1.82118,-2.94944,-2.94517,-14.0615,-0.811794,20.6787,-15.9009,1.13195,6.38618,6.70711,0.0,0.0,0.0,0.292788,3.14954,-0.0385188,0.0,0.0,-0.325919,0.0,0.0153685,2.384,610,29,0,0,0
394,3V6O_1,-10.7873,-4.12959,-5.44544,-14.7155,-3.58147,22.1243,-18.0932,1.4712,7.5362,3.96674,0.0,0.0,0.0,0.412241,2.18914,0.0,0.0,0.0,-0.854371,0.0,0.5216,2.384,428,35,0,0,0
395,3V6Z_1,-4.30877,-1.38974,-9.54134,-17.2811,-0.273847,25.0497,-20.653,6.02883,10.0335,3.78399,0.0,0.0,1.11022e-16,0.125358,5.27849,0.06894,0.0,0.0,-0.260011,0.0,0.0,2.384,387,54,2,2,0
396,3V7A_1,-11.0325,-2.5816,-2.20102,-14.2474,-0.627641,15.6139,-19.4159,4.04685,4.37379,3.44233,0.0,0.0,0.0,0.503932,1.26633,0.0,0.0,0.0,0.046501,0.0,0.013662,2.384,544,38,0,0,0
397,3VE0_1,0.833284,-0.26018,-1.35194,-11.5367,-2.07403,16.5677,-14.4756,6.06268,4.91319,1.80651,0.0,0.0,0.0,1.36233,2.55295,0.0,0.0,0.0,-0.180644,0.0,-1.11022e-16,2.384,613,46,1,1,0
398,3VG9_1,0.637952,-3.24839,-7.97449,-19.5396,-0.94552,32.4842,-21.5897,7.33555,9.47536,5.00372,0.0,0.0,0.0,0.920782,3.83298,-0.943756,0.0,0.0,-0.340142,0.0,1.11022e-16,2.384,537,64,2,2,0
399,3VI3_1,1.07649,-6.53189,-10.408,-22.2337,-1.02591,37.0309,-24.3228,12.1477,9.76927,6.24703,0.0,0.0,0.0,0.348637,5.48416,-0.219814,0.0,-3.55271e-15,0.0820044,0.0,0.193094,2.384,673,54,5,5,0
400,3VRL_1,4.60116,-0.548231,-2.71166,-17.5317,-2.44348,27.8751,-21.8178,9.09528,7.05288,5.30591,0.0,0.0,0.0,0.866677,5.0086,-0.0596824,0.0,4.44089e-16,-0.482096,0.0,0.0,2.384,304,41,3,3,0
401,3W2D_1,10.9998,-2.33204,-6.91381,-14.2779,-1.41276,24.0875,-17.2882,15.7405,7.70447,3.27938,0.0,0.0,1.11022e-16,2.47775,4.85731,0.0,0.0,0.0,-0.0651255,0.0,0.0,2.384,468,43,4,4,1
402,3W9E_1,-14.849,-2.71828,-5.57377,-20.9997,-1.30341,25.2992,-27.3759,2.7528,9.87838,5.19046,0.0,0.0,0.0,0.28156,3.04409,-0.283287,0.0,-1.77636e-15,0.0029604,0.0,0.0,2.384,462,57,0,0,0
403,3WD5_1,9.61356,-2.35607,-5.2644,-13.1145,-0.522339,24.2773,-13.237,3.51246,9.9009,4.13478,0.0,0.0,0.903269,1.72796,1.5898,0.0,0.0,0.0,-0.401714,0.0,0.0529323,2.384,383,45,1,1,0
404,3WFD_1,-5.57087,-2.63963,-4.47571,-12.958,-1.62698,19.0167,-16.2259,4.31123,6.29647,3.17923,0.0,0.0,-4.44089e-16,0.52584,2.21262,-0.605491,0.0,0.0,-0.368628,0.0,0.0,2.384,824,43,0,0,0
405,3WHE_1,9.38236,-0.113943,-2.22215,-8.46266,-0.85696,14.0338,-10.5071,10.3693,3.91422,3.18593,0.0,0.0,0.0,0.244512,2.81459,0.0,0.0,0.0,-0.202634,0.0,-4.44089e-16,2.384,733,28,4,4,0
406,3WIH_1,-12.1677,-3.02714,-7.31731,-14.1222,-0.962039,18.2668,-18.3039,2.97645,5.76235,4.40341,0.0,0.0,0.0,0.583618,1.87958,0.0,0.0,0.0,-0.442714,0.0,0.0150006,2.384,324,41,0,0,0
407,3WKM_1,-9.38581,-2.10171,-5.37724,-18.9847,-2.58329,28.7225,-23.6118,1.28927,8.55862,4.36961,0.0,0.0,0.0,0.426037,4.21866,0.304484,0.0,0.0,-0.40111,0.0,0.00348935,2.384,412,65,0,0,0
408,3WLW_1,-2.59552,-1.44299,-4.35535,-12.8937,-1.69242,18.8676,-15.0587,4.16644,5.05882,4.10357,0.0,0.0,0.0,0.470993,1.63226,0.0,0.0,0.0,-0.349704,0.0,0.529891,2.384,795,39,0,0,0
409,3WSQ_1,9.24633,0.0,-0.0034545,-7.95286,1.50711,13.0693,-9.43513,4.69713,2.96371,3.23589,0.0,0.0,0.0298718,0.570758,2.90315,0.0,0.0,0.0,0.563957,0.0,0.0,2.384,796,39,1,1,0
410,3X3F_1,-14.5921,-5.30982,-5.53477,-12.5365,-2.96337,16.8291,-15.3852,0.756604,5.72091,4.24427,0.0,0.0,5.20417e-17,0.10968,2.29012,0.0,0.0,5.32907e-15,-0.527793,0.0,0.00471641,2.384,307,36,0,0,0
411,3ZKM_1,-14.2484,-4.91384,-5.80187,-21.577,-0.643472,28.17,-27.6652,6.42265,7.41419,4.48174,0.0,0.0,-8.88178e-16,0.240215,4.37247,-0.0738348,0.0,-1.77636e-15,-0.392463,0.0,0.0905136,2.384,612,55,1,1,0
412,3ZTN_1,-8.45198,-1.87778,-5.69286,-15.2908,-1.24048,17.0204,-20.8854,5.04642,9.86685,3.39323,0.0,0.0,0.0,1.06969,2.45549,0.234672,0.0,0.0,-0.45551,0.0,0.35947,2.384,743,42,0,0,0
413,4AEI_1,-9.38537,-4.25989,-5.94588,-17.1398,-2.08435,25.6279,-20.0237,1.59526,6.62826,6.1356,0.0,0.0,0.0,0.395827,3.22556,0.0,0.0,-3.55271e-15,-0.495711,0.0,0.181132,2.384,298,43,0,0,0
414,4AG4_1,-11.807,-1.18097,-6.52651,-11.7862,-0.579756,13.7666,-15.7236,0.914307,6.42733,2.29333,0.0,0.0,0.0,0.569633,1.73168,0.0,0.0,0.0,-0.00221737,0.0,0.0210462,2.384,567,35,0,0,0
415,4AL8_1,-3.10626,-1.24908,-7.31259,-10.4976,-0.975684,18.063,-11.8909,1.73465,4.7327,3.86738,0.0,0.0,0.0,0.164883,1.47117,0.0,0.0,0.0,-0.192346,0.0,0.449412,2.384,324,36,0,0,0
416,4BH7_1,14.7824,-0.391185,-0.971704,-7.99779,0.493891,13.5989,-9.44175,10.6076,4.18723,3.28487,0.0,0.0,0.0,1.32566,1.38614,0.0,0.0,0.0,0.0252395,0.0,0.0614913,2.384,239,20,3,3,0
417,4BH8_1,18.8703,-1.40727,-1.15481,-10.2644,0.480038,15.6753,-12.8496,20.3899,3.33169,3.74073,0.0,0.0,0.0,0.541637,6.49605,0.0,0.0,0.0,0.273342,0.0,0.113826,2.384,239,25,8,7,3
418,4BKL_1,-9.94445,-5.2936,-3.05771,-16.772,-2.4544,22.2286,-22.1894,4.76633,8.18831,3.62072,0.0,0.0,0.0,1.59379,1.38237,0.0,0.0,0.0,-0.575126,0.0,0.0,2.384,305,42,0,0,0
